,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms
16816,16816,2baiU53SqqdVf1Kdlbmc06,Wolfgang Amadeus Mozart;Quartetto Italiano,Mozart - A Classical Dawn,"String Quartet No. 9 in A, K.169: 4. Rondeaux (Allegro)",3,98160
16817,16817,0A5Dar0JoHJSWQ1I4yuxAN,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 6. Variation V",4,60973
16818,16818,7EIZzThhlh29J7q18UZQqz,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"Nine Variations in D, K.573 on a minuet by J.P. Duport: 7b. Variation VI - Pt. 2",3,72973
16819,16819,7bBEhjBUUHwkONgReD5xmB,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart - Inspiring Classics,"Divertimento in D Major, K. 136: I. Allegro",3,71960
16820,16820,72Q837tMPp5dYSWLUZn9iK,Wolfgang Amadeus Mozart;Alicia de Larrocha,Mozart - Inspiring Classics,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": III. Rondo. Allegro",2,82693
16821,16821,5TpyZ7enDYgluTXf75deZ5,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - Inspiring Classics,Three Minuets K. 363: No. 1 in D,5,59760
16822,16822,6yb0QZdAhqirrsrsN35WTz,Wolfgang Amadeus Mozart;Erik Smith,Mozart - Inspiring Classics,"Modulierendes Präludium, K.deest",1,98000
16823,16823,6ZeR7oj2qm94o1acldMPyX,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"10 Variations in G, K.455 on ""Unser dummer Pöbel meint"" by C.W. Gluck: 7. Variation VI",16,56296
16824,16824,2ZqucnGhfTDTF9DCyWN22t,Wolfgang Amadeus Mozart;Christoph Eschenbach,Mozart: A Night of Classics,"Piano Sonata No. 11 in A Major, K. 331: I. Variation 2",11,80533
16825,16825,37Jc6IK91j87bVDijAgatF,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 4. Variation III",4,91664
16826,16826,2DXH3XH2W9Uy26xWOBZsnv,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 3. Variation II",3,75546
16827,16827,6pRPTK8TjrWwJHyjeDDR7D,Wolfgang Amadeus Mozart;Maria João Pires,Mozart: A Night of Classics,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": III. Rondo (Allegretto)",8,98933
16828,16828,0LFFcujnFizPc3SROLSkQ7,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,Six Contredanses K. 462: No. 4 in D Major,8,96626
16829,16829,1AtQADEKh6HZ8zYsPlzJJ8,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,Mozart - Inspiring Classics,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": 2d. Romance (Andante) - Pt. 4",4,67346
16830,16830,7b9TXacp5nE9yHdMGRfaUd,Wolfgang Amadeus Mozart;Heinz Holliger;Academy of St. Martin in the Fields;Kenneth Sillito,Mozart - A Classical Dawn,"Ma che vi fece... Sperai vicino, K.368: 3. Recitativo - Andantino",7,79440
16831,16831,7p15KIBWivMZAAOWwBMeB4,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - A Classical Dawn,"Sonata for Piano and Violin in F, K.377: 2a. Tema con variazioni: Tema",6,79466
16832,16832,0KnE7l9dq3OnCZU6YNjk0j,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - A Classical Dawn,"Sonata for Piano and Violin in G, K.379: 2a. Tema con variazioni: Tema",9,68666
16833,16833,70anZmp3OdkRJnjcmxWqH2,Wolfgang Amadeus Mozart;Heinz Holliger;Academy of St. Martin in the Fields;Kenneth Sillito,Mozart - A Classical Dawn,"Ma che vi fece... Sperai vicino, K.368: 1. Andantino",4,86160
16834,16834,1yXjm9VGSNBywbiZRBgGxi,Wolfgang Amadeus Mozart;Academy of Ancient Music;Christopher Hogwood,Mozart: A Night of Classics,"Symphony No. 48 in D, K.120: 2. Andante grazioso",7,94080
16835,16835,6WLKOow1UhGqvlJgRJQQE0,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 2. Variation I",11,61906
16836,16836,6nxQd83wNMsvYQ1ThnUMpg,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - A Classical Dawn,Eight Minuets K.315g - orch. Erik Smith: No. 7 in A,4,93000
16837,16837,6YsA5bYkXsQn3a1cQhVIZ4,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",12,71560
16838,16838,0bkFlJnXoxSU7xBURGEqVL,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"9 Variations on a Minuet by J.P. Duport in D, K.573: 8. Variation VII",14,62325
16839,16839,6qZ4LAm0Ea9cY6FDxsdLA8,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,Mozart - A Classical Dawn,"Divertimento No. 15 in B Flat Major, K.287: Variation VI",9,66906
16840,16840,3uaesxnuZHvLqj97FUpOlg,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"6 Variations on ""Mio caro Adone"" by Salieri in B, K.180: 5. Variation IV",10,81381
16841,16841,2n2O8nKhLu7r1J4CdrBNRC,Wolfgang Amadeus Mozart;Scottish Chamber Orchestra;Sir Charles Mackerras,Mozart - A Classical Dawn,"La clemenza di Tito, K.621 / Act 1: Marcia - Reprise",10,65000
16842,16842,2HyJhQXLIyysNuz89x3Nr4,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 9. Variation VIII",15,58360
16843,16843,5YrGHFnhNZou6fvM7VBQKi,Wolfgang Amadeus Mozart;Erik Smith,Mozart - All Day Classics,"Minuet in F, K.2",19,57480
16844,16844,5xB3CivlPbklikLXfOZl13,Wolfgang Amadeus Mozart;RIAS Symphony Orchestra Berlin;Ferenc Fricsay,Mozart - All Day Classics,"Symphony No. 5 In B Flat Major, K.22: 3. Allegro molto",14,71000
16845,16845,1t3DFrE9ge66pbbFRcTSb4,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - All Day Classics,"The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Divertimento in B flat: 2. [Presto], K.15ll",21,48000
16846,16846,5A8k6g1JknnqaDmwORk0OO,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 13. Variation XII",9,77613
16847,16847,75gXoI4xzvMK6yfiEKgmv9,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,Three Minuets K. 363: No. 2 in B Flat,17,63826
16848,16848,0fMditvyHKtvP0Wda7b3Wt,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 11. Variation X",11,67146
16849,16849,2WnrNA0YgU06xhMcvjlaxD,Wolfgang Amadeus Mozart;Thomas Trotter,Mozart - All Day Classics,"The London Sketchbook, K. 15a-ss - Divertimento in G minor: 2. (Andante), K.15q",6,94333
16850,16850,7D3sh1V2RA5fviB1PccfgR,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 4 in E-Flat Major, K. 282: I. Adagio",16,264906
16851,16851,0JAzwrikHrPWVK02ANRkHl,Wolfgang Amadeus Mozart;Giuseppe Greco,"Mozart: Piano Sonatas, Vol. 5 - K. 540, 494, 545, 570 & 576","Piano Sonata No. 17 in B-Flat Major, K. 570: II. Adagio",6,482480
16852,16852,5sPsANAMyZijdGhEABiBLG,Wolfgang Amadeus Mozart;Giuseppe Greco,"Mozart: Piano Sonatas, Vol. 5 - K. 540, 494, 545, 570 & 576","Piano Sonata No. 15 in F Major, K. 533: II. Andante",7,397980
16853,16853,3NCnBHOx7hbYVanZaX9Zw0,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 2 in F Major, K. 280: I. Allegro assai",5,296733
16854,16854,0nRomK6bgDwuunxQV9Ares,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 1 in C Major, K. 279: III. Allegro",5,225160
16855,16855,03i1QjoLwu6Ckif1H1624A,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"6 Variations on ""Mio caro adone"", K. 180/173c",4,507146
16856,16856,5YKCM3jbJ8lqUXUwfU7KwZ,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"Andante in C Major, K. 1a",0,17453
16857,16857,0jbu6LxMN2wt5B5i1hNcIX,Wolfgang Amadeus Mozart;Ingrid Haebler;Ludwig Hoffmann,Mozart: Complete Variations for Piano,"Sonata for Piano 4 Hands in G Major, K. 357: II. Andante",1,383426
16858,16858,3u0AMIxnYrhIAPZFSEXdbx,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Witold Rowicki,Mozart: Piano Concertos Nos. 14-21,"Piano Concerto No. 19 in F Major, K. 459: I. Allegro vivace",3,769826
16859,16859,31MPMuJJoYfX91Myeqi8ob,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"9 Variations on a Minuet by J.P. Duport in D, K.573: 8. Variation VII",4,62325
16860,16860,0Nlbz6Etm3bWe4OCYJ44hi,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 13. Variation XII",8,79876
16861,16861,4fjIZ7L6mh8MHFj7rVypr0,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",12,308000
16862,16862,6qJ6JSZA2vVQh8k9XbBgYy,Wolfgang Amadeus Mozart;Sarband;Vladimir Ivanoff;Concerto Köln;Werner Ehrhardt,Mozart - Inspiring Classics,"Six German Dances, K.571: No. 5 in B flat",2,94453
16863,16863,0r9bSJ71Rzr7YJuEUjaP3C,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 11. Variation X",8,68916
16864,16864,1YnkwhRLpJoQsge8Y5muJB,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"6 Variations on ‘Salve tu, Domine‘ by Paisiello in F K.398: 5. Variation IV",6,79154
16865,16865,0AF4u0z6IUDbOrjPq7XHNJ,Wolfgang Amadeus Mozart;Francesco Piemontesi,Mozart - Inspiring Classics,"8 Menuette, K.315a: Menuetto 7 in A Major",1,96013
16866,16866,0psPyktxweuCCRfGaUt4hS,Wolfgang Amadeus Mozart;Claire-Marie Le Guay,Mozart - A Classical Dawn,"Piano Sonata No. 4 in E-Flat Major, K. 282: 1e. Adagio - Pt. 5",8,71520
16867,16867,6b3pQUwEfy9yOaPtrP9vXS,Wolfgang Amadeus Mozart;Academy of Ancient Music;Christopher Hogwood,Mozart: A Night of Classics,Symphony in D Major K. 135: 3. Molto allegro,10,80466
16868,16868,6eQTeIdkBX13Vk8o0op375,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"7 Variations on ""Willem van Nassau"" in D, K.25: 8. Variation VII",20,52202
16869,16869,77Muh1dgaxUOU8CxmWmihb,Wolfgang Amadeus Mozart;Members of the Netherlands Wind Ensemble,Mozart: A Night of Classics,"Don Giovanni, K.527 / Act 1: ""Madamina, il catalogo è questo""",7,99000
16870,16870,3brIUXtxPhdGjrTUdDfPOF,Wolfgang Amadeus Mozart;Karl-Heinz Steffens;Werner Mittelbach;Reinhold Helbich,Mozart: A Night of Classics,"14 “Interval” Canons K. 508a/3-8 & K. Deest: Canons Nos. 11-14, K.508a/7-8 & K. Deest",8,90786
16871,16871,7BkC2ioCrseNYouUq8pCnJ,Wolfgang Amadeus Mozart;Staatskapelle Dresden;Karl Böhm,Mozart - A Classical Dawn,"La clemenza di Tito, K.621 / Act 1: Marcia (I)",6,80000
16872,16872,2apYPJ1hp446VmnrBjzFNn,Wolfgang Amadeus Mozart;Holliger Wind Ensemble,Mozart - A Classical Dawn,"Adagio in F, K.410",5,96000
16873,16873,69DXsp37KERanMKFAYLzNg,Wolfgang Amadeus Mozart;RIAS Symphony Orchestra Berlin;Ferenc Fricsay,Mozart: A Night of Classics,"Symphony No. 5 In B Flat Major, K.22: 3. Allegro molto",15,71000
16874,16874,1gBGN5MGZdwQWom0Sipa7X,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,Mozart: A Night of Classics,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4c. Menuetto (Tema con variazioni): Var. II",10,81466
16875,16875,3UWk8rY5YwojPU1I4XBWlq,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - Inspiring Classics,6 Minuets K. 105 (attribution doubtful): No. 5 in G Major,2,97000
16876,16876,7v8IPCKAG5dOSKbwWR2dBT,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 5. Variation IV",9,81813
16877,16877,7dsE2cTKeNmCW4gzkvr3VH,Wolfgang Amadeus Mozart;London Symphony Orchestra;Peter Maag,Mozart: A Night of Classics,"6 German Dances, K. 509: No. 2 in G Major",15,65746
16878,16878,0YlcO1jL9psXGPTtBGUwmb,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 6. Variation V",9,81512
16879,16879,5s3QFhfKWoC4xDRBmbyDde,Wolfgang Amadeus Mozart;Alicia de Larrocha,Mozart: A Night of Classics,"Piano Sonata No. 11 in A Major, K. 331: 1d. Variation 4",12,76640
16880,16880,6nd07ePhGHDVpqJ8CvNdoS,Wolfgang Amadeus Mozart;Isabelle van Keulen;Ronald Brautigam,Mozart - Inspiring Classics,"Andante and allegretto for Piano and Violin in C, K.404: 2. Allegretto",2,84653
16881,16881,0MYj1nOG7eopN3sVrGXEmU,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 1. Theme",8,84317
16882,16882,3qp7EyQKzk3GqAC7n5ezdS,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,Mozart: A Night of Classics,"Les petits riens, K.app.10 (ballet): No. 11 Larghetto",12,74840
16883,16883,0G4jEryDZ7hp5tN6lSjOwW,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 4. Variation III",16,57342
16884,16884,4GCLB9PxicVRzMIV72u30h,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",13,71560
16885,16885,0IfIniBUFPWgjP4b8GWtnT,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",4,96880
16886,16886,4b7RdgoJT9BaSk4drBMZJx,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,"Minuet in D, K.94 (Orch. Erik Smith)",10,79000
16887,16887,1HxcdVSe2UUdU4RBVOXM9h,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - Inspiring Classics,"Contredanse in C, - ""La Bataille"", K.535",1,92000
16888,16888,15ClDfkEXOazwTGLJIeK1e,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 2. Variation I",5,82697
16889,16889,3nPys89cqHodJdD4AokccL,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 7. Variation VI",19,53600
16890,16890,7rj3r1ghpdIbxLbIIbYnP4,Wolfgang Amadeus Mozart;Maria João Pires,Mozart - A Classical Dawn,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",3,284000
16891,16891,34YA9icwuDtmMtqdy5q174,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - A Classical Dawn,"Symphony No. 5 in B flat, K.22: 3. Allegro molto",6,78000
16892,16892,2odDSHnbhZHGTyE3lj0X6S,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - All Day Classics,"Sonata for Piano and Violin in F, K.377: 2f. Variation 5",10,71440
16893,16893,6XkecFU09qEjVIOnZMAXBN,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,Mozart: A Night of Classics,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4d. Menuetto (Tema con variazioni): Var. III",10,82266
16894,16894,58wCmem95U5HegMFOFGqUf,Wolfgang Amadeus Mozart;Karl-Heinz Steffens;Werner Mittelbach;Joachim Olszewski,Mozart - All Day Classics,"2 Canons in F for 2 voices in 1, K508a: Nos. 1-2",7,84226
16895,16895,5LgUfywU5AIOvSKrZgOKQL,Wolfgang Amadeus Mozart;The English Concert;Trevor Pinnock,Mozart - All Day Classics,"Symphony No. 24 in B Flat, K.182: 3. Allegro",8,87866
16896,16896,4PyzUtw3jAgOE9EpgVyqqq,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,16 Minuets K.176: No. 10 in B flat,19,56000
16897,16897,2aIBBFkTSaQDu0gKPCY9El,Wolfgang Amadeus Mozart;Royal Philharmonic Orchestra;Erich Leinsdorf,Mozart - All Day Classics,"Symphony No. 7 in D, K.45: 4. (Allegro)",7,89200
16898,16898,5MyYYBkmYRgssDuE1FJfJD,Wolfgang Amadeus Mozart;Richard Galliano,Mozart - All Day Classics,"Flute Quartet in D major, K.285 - Arr. for accordion and strings Richard Galliano: 2a. Adagio - Pt. 1",17,50733
16899,16899,4N9wT4gXdCIVIoyYrGQ5ms,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"Contredanse in E flat, K.607 ""Il Trionfo delle Donne""",8,85000
16945,16945,25HH9PKrKtsgcT17mYh8S8,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"Five Contredanses, K.609 ""Non più andrai"": 1. In C «Non più andrai»",20,59000
16950,16950,3R5mzz3gNXoyFtnMU6EPje,Wolfgang Amadeus Mozart;Giuseppe Greco,"Mozart: Piano Sonatas, Vol. 5 - K. 540, 494, 545, 570 & 576","Piano Sonata No. 16 in C Major, K. 545 ""Facile"": II. Andante",7,327930
16951,16951,21xptWBvVjNALhb4QNypJR,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 17 in B-Flat Major, K. 570: I. Allegro",4,397013
16952,16952,0HkF2UlAgY3iEqplsw2GrP,Wolfgang Amadeus Mozart;Michael Wessel,"Mozart the Poet: Piano Sonatas, Vol. 4","Piano Sonata No. 12 in F Major, K. 332: I. Allegro",0,431000
16953,16953,3BCUHSTxd5zUogUsDMpwJ6,Wolfgang Amadeus Mozart;Netherlands Wind Ensemble;Edo de Waart,Mozart - Inspiring Classics,"Divertimento in E-Flat Major, K. 166/159d: IV. Adagio",3,79007
16954,16954,4QO4g85FAYvErf2B7VHo0K,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Witold Rowicki,Mozart: Piano Concertos Nos. 22-27,"Piano Concerto No. 26 in D Major, K. 537 ""Coronation"": II. (Larghetto)",2,389840
16955,16955,1BqC5UsD8DH1LbZBqnzRSd,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"Sonata for Piano and Violin in E flat, K.481: 3b. Variation 1",18,61600
16956,16956,2aT6dQEodVwJAfIVJU4frl,Wolfgang Amadeus Mozart;Franz Schessl;Andreas Röhn;Yang Wen Sinn,Mozart - Inspiring Classics,"Canon in C, K.508A",6,55293
16957,16957,2N613DmbmBx7pimAC79RkP,Wolfgang Amadeus Mozart;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Mozart - Inspiring Classics,"Requiem in D minor, K.626: 3. Sequentia: Dies irae",2,106000
16958,16958,0DPcJVMHiqvl4oWuaG48lo,Wolfgang Amadeus Mozart;Jan Lisiecki,Mozart - A Classical Dawn,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265/300e: Theme",11,57133
16959,16959,0z05FBfutzwzXeFyKttHtw,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart: A Night of Classics,"Ballet Intermezzo, K.299c (Sketches compl. & orch. E. Smith): 1. (Allegro)",22,54840
16960,16960,3aKXK6e6JKVCoWy1WIpEdB,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on an Allegretto in B Flat, K.500: 12. Variation XI : Adagio",11,80164
16961,16961,1KFT8m3kBTyxSqAvbavk6v,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart - A Classical Dawn,"Symphony No. 30 in D Major, K. 202: IV. Presto",11,60226
16962,16962,42SGnHloMGNJB4zGBPPs5Z,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,"Six German Dances, K.567: No. 2 in E Flat Major",10,88960
16963,16963,52bop7hdnDIGHFW4p5EfE5,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations on an Allegretto in B Flat, K.500: 13. Variation XII : Allegro – Tempo I",2,85651
16964,16964,6k7u5zDeIw2c03ec9EukcC,Wolfgang Amadeus Mozart;Netherlands Wind Ensemble,Mozart: A Night of Classics,"Don Giovanni, K. 527 / Act 1: Fin ch'han dal vino (Arr. for Wind Ensemble)",16,60870
16965,16965,6PvW8UtQt93D3dNtyRf2d6,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,Mozart - Inspiring Classics,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": 2b. Romance (Andante) - Pt. 2",3,81040
16966,16966,6WyvH1TlKV3cShyHrB8rmF,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - Inspiring Classics,"Minuet in E Flat Major, K.122",3,79306
16967,16967,25kvAprofruQWOaRjXnYc3,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"9 Variations on a Minuet by J.P. Duport in D, K.573: 6. Variation V",3,80699
16968,16968,7AXYGFiJn1DJI17AEhZ8LR,Wolfgang Amadeus Mozart;I Musici;Pina Carmirelli,Mozart - All Day Classics,"Serenade in G, K.525: 1. Allegro",22,97920
16969,16969,2cuPD2epKOW51aapIlMEak,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 1. Theme : Andante",13,71680
16970,16970,4hFloLLbiSgP8VdvVWZWse,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 5. Variation IV",2,92986
16971,16971,2oGCF7bqdm78ERoKVUp7LT,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - Inspiring Classics,"12 German Dances, K. 586: No. 2 in G Major",1,94666
16972,16972,3wuq2VebS5gDTdnDgnS1ur,Wolfgang Amadeus Mozart;London Wind Soloists;Jack Brymer,Mozart - Inspiring Classics,"Divertimento in B Flat Major, K.196f (doubtful): 1. Allegro",2,98093
16973,16973,4DWttivSdv7MIRbuRcE0Vc,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",1,96880
16974,16974,64xUDoid6Nr0ljakOZbLAB,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 3. Variation II",20,54040
16975,16975,3iSZoISBAyeKeQNpwrA3js,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - All Day Classics,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",12,308000
16976,16976,0qLzylCTgseaShZirfSti6,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - A Classical Dawn,"6 Variations in G minor for Piano & Violin on ""Hélas, j'ai perdu mon amant"" K.360: Var. II",11,60026
16977,16977,2gQwtFj6muv9pXZh0ckid8,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,Mozart - Inspiring Classics,"Minuet for String Quartet in F, K.168a",1,90760
16978,16978,5qXK6Tfrw2dVzb5uM992wP,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 6. Variation V",15,64680
16979,16979,0vaPEm3RwpcmuotshfFN4t,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265/300e: 12b. Variation XI - Pt. 2",12,64906
16980,16980,5VYlv51oUk1MAIxwmUKbFI,Wolfgang Amadeus Mozart;The English Concert;Trevor Pinnock,Mozart: A Night of Classics,"Symphony No. 24 in B Flat, K.182: 3. Allegro",9,87866
16981,16981,7o3vB2y4okBEQV0352plsk,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 12a. Variation XI: Adagio - Pt. 1",3,93026
16982,16982,5nj3lToDAw3w0DZhZ6obDZ,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"6 Variations in F, K.54: 7. Variation VI",6,75910
16983,16983,0OhJkA8PcZ1NkX1MZLWYMz,Wolfgang Amadeus Mozart;Wiener Philharmoniker;Ferenc Fricsay,Mozart - All Day Classics,"Idomeneo, re di Creta, K.366 / Act 1: Allegro - Live",22,45560
16984,16984,3h01I9dipeSTLeQItmRTtM,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - A Classical Dawn,"Symphony No. 47 in D, K.97: 4. Presto",4,95000
16985,16985,1zLpVMt6aGLK1vMF36nnSv,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - All Day Classics,"Sonata for Piano and Violin in E flat, K.481: 3g. Variation 6",9,76560
